ID,Customer_ID,Seller_ID,Number_of_Items,Order_Date,Order_Time,Estimated_Delivery_Date,Date_delivered
1709042,57469,646135,2,2022-08-29,05:35:01,2022-09-01,2022-08-29
2176235,11217,878860,3,2021-02-12,05:59:30,2021-02-12,2021-02-15
2230190,90411,583741,7,2022-01-19,05:21:19,2022-01-21,2022-01-19
2816446,71423,504506,2,2021-08-09,06:37:40,2021-08-12,2021-08-11
2906667,22060,191004,3,2022-12-03,04:20:28,2022-12-03,2022-12-06
1019310,29976,289363,6,2021-02-27,17:59:07,2021-02-28,2021-03-02
2617479,32945,430682,7,2021-01-21,01:38:39,2021-01-24,2021-01-23
2547843,61224,856440,2,2021-10-18,23:52:43,2021-10-19,2021-10-18
1135266,97321,365377,8,2021-12-16,01:56:50,2021-12-16,2021-12-17
1223374,68890,183380,8,2021-04-05,01:34:48,2021-04-07,2021-04-08
1274183,73893,169219,7,2022-09-20,03:55:05,2022-09-23,2022-09-21
3085487,70853,367589,6,2021-06-28,07:24:57,2021-06-28,2021-07-05
1650356,45849,194418,5,2021-05-11,20:28:35,2021-05-13,2021-05-16
2302135,50468,705644,7,2021-05-16,04:30:28,2021-05-16,2021-05-16
1238999,37911,409118,4,2022-07-20,04:02:25,2022-07-20,2022-07-24
1437483,44146,239737,6,2022-01-20,04:53:41,2022-01-24,2022-01-24
1326945,53411,332665,8,2022-10-24,16:00:26,2022-10-26,2022-10-27
1180616,17667,273840,3,2021-02-12,05:01:40,2021-02-18,2021-02-13
1748498,56791,726647,6,2022-09-01,09:14:01,2022-09-03,2022-09-04
3327538,87217,860544,1,2022-05-25,21:40:41,2022-05-27,2022-05-30
2803123,96465,855258,4,2022-11-02,15:02:08,2022-11-03,2022-11-05
1558471,55519,691345,7,2021-12-29,17:38:46,2022-01-04,2021-12-31
3293817,73788,623854,4,2022-11-14,02:42:11,2022-11-17,2022-11-19
2391438,68331,741982,2,2022-08-17,21:18:54,2022-08-21,2022-08-19
3463199,72261,523477,4,2022-09-06,19:09:25,2022-09-08,2022-09-09
2227956,15580,746241,6,2021-02-07,04:04:01,2021-02-12,2021-02-09
3471559,21673,876335,3,2022-03-20,09:45:25,2022-03-26,2022-03-28
3082459,32170,692591,1,2021-07-12,12:06:37,2021-07-15,2021-07-14
1618513,50569,662544,7,2021-11-12,19:45:55,2021-11-12,2021-11-19
2130542,53271,258199,5,2022-09-26,13:29:10,2022-09-26,2022-09-28
1820321,89382,201741,4,2021-12-03,05:54:35,2021-12-03,2021-12-11
1967384,13559,804720,2,2022-04-05,05:13:57,2022-04-08,2022-04-05
2753186,27342,230339,5,2022-03-09,04:19:13,2022-03-11,2022-03-10
1844884,71968,294678,4,2022-08-17,23:59:50,2022-08-17,2022-08-20
3228313,18224,207401,2,2021-12-19,18:25:04,2021-12-20,2021-12-19
2050092,95182,848561,1,2021-10-05,03:31:22,2021-10-07,2021-10-08
1330264,57990,363848,5,2021-04-12,15:28:23,2021-04-14,2021-04-13
2373468,11251,561333,7,2022-10-26,06:10:04,2022-10-29,2022-10-28
1246426,26283,762859,2,2022-03-10,18:15:07,2022-03-12,2022-03-13
1135218,11426,675515,8,2022-10-29,07:48:51,2022-11-02,2022-10-29
1475643,48381,545505,4,2021-01-05,20:37:07,2021-01-07,2021-01-06
2044972,57570,792187,6,2021-03-18,08:09:58,2021-03-18,2021-03-24
3389115,96333,841960,6,2022-11-27,09:29:14,2022-11-29,2022-12-03
2119617,41990,361271,8,2022-09-27,12:03:19,2022-09-27,2022-10-02
1365875,93872,477287,2,2022-10-31,23:54:59,2022-11-01,2022-10-31
3440284,91148,880144,2,2021-11-28,12:06:30,2021-11-30,2021-11-30
3032234,48289,785577,7,2021-11-10,17:36:01,2021-11-10,2021-11-13
2881577,21416,578483,1,2022-04-18,00:32:06,2022-04-19,2022-04-19
1030893,87096,804456,5,2021-09-14,21:36:37,2021-09-14,2021-09-16
1561703,25754,597353,8,2022-06-18,23:24:20,2022-06-18,2022-06-20
1386399,73969,338862,6,2021-04-25,15:07:28,2021-04-28,2021-04-26
1679927,26994,789044,4,2022-05-13,06:24:58,2022-05-16,2022-05-15
2826928,15509,174912,8,2021-01-21,04:34:36,2021-01-23,2021-01-21
1570471,28966,598534,7,2021-07-19,01:01:16,2021-07-22,2021-07-24
2828726,90958,815755,8,2021-02-02,17:50:53,2021-02-03,2021-02-07
3339155,37770,536690,2,2022-10-03,23:59:30,2022-10-08,2022-10-04
2014312,14440,108828,3,2022-12-20,15:12:36,2022-12-20,2022-12-21
3216825,18501,639428,5,2022-12-24,22:12:05,2022-12-27,2022-12-24
2904696,66116,143323,6,2021-02-25,05:31:47,2021-02-28,2021-02-26
1899181,71113,700562,1,2021-02-28,13:08:15,2021-03-04,2021-03-01
2501746,52805,474627,3,2021-05-14,07:53:03,2021-05-16,2021-05-15
3397995,79221,346721,6,2022-11-01,02:37:38,2022-11-01,2022-11-05
1810314,89414,702686,3,2021-11-03,15:29:47,2021-11-04,2021-11-07
3325839,95143,726636,3,2021-05-02,22:06:32,2021-05-07,2021-05-03
3264666,95680,280256,8,2022-09-09,09:37:29,2022-09-10,2022-09-12
2484446,88751,167627,7,2021-08-31,12:25:34,2021-09-03,2021-09-02
3391845,32903,539046,7,2021-08-12,10:26:45,2021-08-17,2021-08-17
2627615,53424,658969,5,2021-10-05,10:09:07,2021-10-05,2021-10-06
1155896,72088,439821,8,2021-02-14,14:12:33,2021-02-17,2021-02-16
2869134,70074,731612,5,2021-07-30,22:17:01,2021-08-04,2021-07-31
2931052,93381,474044,5,2022-03-25,15:19:40,2022-03-25,2022-03-26
2415517,49048,769230,2,2021-04-20,09:55:51,2021-04-20,2021-04-26
1907835,95364,689289,8,2022-03-09,23:20:17,2022-03-11,2022-03-13
2197079,26845,701108,7,2022-12-14,17:42:19,2022-12-15,2022-12-15
1532451,53381,475337,7,2021-01-15,05:28:27,2021-01-15,2021-01-16
2914294,26688,776411,5,2022-10-28,14:48:20,2022-11-01,2022-10-28
1899158,12205,404040,5,2021-11-09,20:11:53,2021-11-12,2021-11-09
1866980,82819,263079,3,2021-02-19,11:26:12,2021-02-24,2021-02-19
1997021,49601,783212,2,2021-08-14,21:56:26,2021-08-15,2021-08-15
2175140,24853,496592,2,2022-09-11,15:35:25,2022-09-13,2022-09-15
2595497,69676,658606,4,2022-03-31,04:41:14,2022-04-05,2022-04-05
3074205,33924,808191,4,2021-09-17,15:31:46,2021-09-19,2021-09-24
2345455,97215,712372,5,2021-05-03,16:13:24,2021-05-06,2021-05-04
1482094,33812,672051,6,2022-12-12,07:43:27,2022-12-14,2022-12-16
1929194,65346,681444,8,2021-09-16,16:16:50,2021-09-21,2021-09-16
2711128,33270,326998,7,2022-12-07,02:43:27,2022-12-07,2022-12-08
2839177,20494,757349,6,2022-08-13,09:55:15,2022-08-15,2022-08-15
1301364,71148,805982,4,2022-07-24,13:09:40,2022-07-25,2022-07-29
2486326,14828,368107,7,2022-05-16,09:25:18,2022-05-16,2022-05-18
2354223,94831,617533,6,2021-09-08,21:13:44,2021-09-12,2021-09-08
1442858,55651,733317,5,2022-02-02,16:57:24,2022-02-06,2022-02-09
3062530,77495,400526,1,2022-03-29,09:05:09,2022-04-01,2022-04-06
2671183,44146,531617,7,2022-04-14,14:11:11,2022-04-15,2022-04-19
1006732,26914,111742,8,2022-10-07,00:34:24,2022-10-08,2022-10-12
2649851,81256,729088,8,2022-11-27,19:16:11,2022-11-30,2022-11-27
1443487,15048,805368,7,2022-08-09,12:50:29,2022-08-13,2022-08-11
2799551,88592,324239,4,2022-02-12,21:22:12,2022-02-15,2022-02-16
2929417,81193,823332,7,2022-04-30,16:11:18,2022-04-30,2022-05-04
2569501,20494,665314,2,2021-04-08,20:36:54,2021-04-10,2021-04-09
1260767,33685,508285,6,2021-05-26,18:25:36,2021-05-27,2021-05-28
1170504,52656,510483,3,2021-01-05,16:24:59,2021-01-08,2021-01-05
1557851,44248,539046,1,2022-02-05,11:57:28,2022-02-06,2022-02-09
3040791,73465,208952,1,2021-10-21,05:48:53,2021-10-21,2021-10-28
3399425,89729,461075,7,2022-04-29,04:51:57,2022-05-01,2022-04-29
2962920,94612,503174,8,2021-05-04,22:30:44,2021-05-05,2021-05-05
2415160,72157,374961,8,2021-12-27,13:31:18,2021-12-31,2022-01-02
1778874,98212,584999,2,2022-06-16,21:25:43,2022-06-19,2022-06-16
3329881,48775,554656,1,2021-04-20,09:32:00,2021-04-23,2021-04-23
2988829,87900,239737,6,2021-01-25,01:58:34,2021-01-28,2021-01-25
1595874,10685,294678,7,2022-04-20,23:31:03,2022-04-22,2022-04-23
3024533,42075,563520,6,2022-02-07,04:59:50,2022-02-10,2022-02-12
3279865,71882,661808,5,2021-04-23,21:43:02,2021-04-25,2021-04-27
1050777,69757,285510,5,2022-06-06,08:18:27,2022-06-10,2022-06-12
2862733,71312,398714,7,2022-10-07,12:31:02,2022-10-10,2022-10-09
1899640,70489,529048,7,2022-09-29,14:09:54,2022-10-01,2022-09-29
2948425,99975,165002,7,2022-03-01,19:03:30,2022-03-02,2022-03-05
2957743,92036,382419,1,2021-03-10,16:12:56,2021-03-12,2021-03-11
2565570,34145,743241,4,2021-02-21,07:25:17,2021-02-22,2021-02-22
1531471,10885,100249,8,2021-08-03,10:36:33,2021-08-07,2021-08-08
1016057,13421,218578,6,2022-09-01,11:03:50,2022-09-02,2022-09-03
2160286,27333,431743,3,2022-07-04,12:01:42,2022-07-06,2022-07-04
2670671,29038,142308,3,2021-09-01,06:44:26,2021-09-03,2021-09-05
1738992,22512,713353,3,2022-12-22,23:07:41,2022-12-26,2022-12-27
1876773,29869,208825,5,2022-06-14,22:13:15,2022-06-15,2022-06-14
3053897,87105,897167,7,2021-10-01,00:10:29,2021-10-02,2021-10-02
2368550,10185,735742,6,2021-09-04,20:36:31,2021-09-04,2021-09-10
2851031,67650,523759,2,2021-01-17,02:50:47,2021-01-20,2021-01-19
1349067,81432,492772,7,2021-10-21,03:30:46,2021-10-25,2021-10-23
2991992,78373,448474,1,2022-11-26,13:29:14,2022-11-27,2022-11-29
1091383,40940,378489,1,2021-12-22,17:37:22,2021-12-24,2021-12-22
3448016,67417,452172,4,2022-10-16,14:30:56,2022-10-18,2022-10-18
2792298,55577,187190,7,2022-08-04,23:44:14,2022-08-06,2022-08-08
1652725,68298,834469,1,2021-07-08,20:41:31,2021-07-09,2021-07-09
2938197,24692,808191,2,2021-04-19,10:43:23,2021-04-23,2021-04-22
1896283,57455,644972,3,2022-11-06,15:40:58,2022-11-06,2022-11-06
2338265,94398,689227,3,2022-10-24,16:37:42,2022-10-27,2022-10-26
2054743,52352,819734,5,2021-12-15,23:22:30,2021-12-15,2021-12-17
2976195,43454,379652,2,2021-12-18,04:45:34,2021-12-22,2021-12-18
1622092,79719,377750,5,2021-08-22,06:34:56,2021-08-24,2021-08-22
2551200,69704,718832,7,2022-10-14,02:07:32,2022-10-15,2022-10-19
1721141,41170,525001,6,2022-01-24,22:23:48,2022-01-29,2022-01-24
1989853,27599,340185,6,2021-02-28,09:40:10,2021-03-01,2021-03-03
1161199,56472,483612,4,2021-08-12,20:36:45,2021-08-13,2021-08-12
1655531,67374,425992,2,2022-02-21,11:13:01,2022-02-22,2022-02-24
1837087,84249,235040,6,2021-08-07,01:29:45,2021-08-09,2021-08-09
3373616,39781,340185,3,2022-06-18,09:49:38,2022-06-24,2022-06-22
1447362,73413,667148,6,2022-03-25,23:01:02,2022-03-29,2022-04-01
2286020,27969,607351,5,2022-12-02,20:09:31,2022-12-03,2022-12-02
1823277,16484,478683,6,2021-01-30,05:39:51,2021-01-31,2021-01-30
2215552,30185,785238,6,2021-03-18,15:13:40,2021-03-20,2021-03-19
1697950,41216,115824,7,2021-07-01,03:10:09,2021-07-04,2021-07-01
1877493,92982,505415,7,2022-12-07,12:34:54,2022-12-09,2022-12-12
2543839,90483,631524,8,2021-05-23,02:41:28,2021-05-26,2021-05-27
2537927,52515,117281,4,2022-10-23,18:29:44,2022-10-25,2022-10-23
1543655,65292,876335,6,2022-04-12,15:31:25,2022-04-16,2022-04-13
3385831,30185,392486,7,2022-11-27,09:44:06,2022-11-30,2022-11-28
2462113,98615,111347,6,2022-07-22,17:54:52,2022-07-25,2022-07-25
1395372,76516,383294,8,2022-09-17,06:23:17,2022-09-19,2022-09-18
3302756,97825,726850,5,2021-07-16,08:18:16,2021-07-17,2021-07-21
1769597,39384,639325,7,2022-08-06,08:04:06,2022-08-06,2022-08-10
3238480,23627,799592,3,2022-07-25,22:20:28,2022-07-25,2022-08-01
2942150,23146,516335,8,2021-11-04,15:21:04,2021-11-05,2021-11-06
2584198,81083,349988,3,2021-10-09,07:25:42,2021-10-09,2021-10-12
1949116,22739,639428,7,2022-10-07,03:26:15,2022-10-12,2022-10-09
1515401,14308,235040,2,2021-04-25,10:27:34,2021-04-28,2021-04-26
2148502,98272,243414,8,2022-10-03,22:22:29,2022-10-08,2022-10-05
3352481,82303,228475,6,2021-12-15,19:04:01,2021-12-15,2021-12-16
1410038,93125,537762,8,2022-04-29,11:58:31,2022-05-03,2022-05-01
1024990,97188,722551,1,2022-01-01,17:05:11,2022-01-01,2022-01-06
3014847,23667,662962,4,2021-09-10,03:50:07,2021-09-14,2021-09-12
1225899,50598,848709,3,2022-10-01,17:35:51,2022-10-02,2022-10-04
2534617,52085,715626,8,2021-06-13,06:59:26,2021-06-16,2021-06-13
1426620,22537,829237,5,2021-07-17,06:50:05,2021-07-17,2021-07-22
2897424,29737,726636,7,2021-09-22,12:16:52,2021-09-25,2021-09-23
1839506,36868,276238,8,2022-01-11,20:16:22,2022-01-12,2022-01-13
2370514,97783,508531,2,2022-12-09,14:00:59,2022-12-11,2022-12-09
1983560,99419,390663,8,2022-02-17,12:57:47,2022-02-17,2022-02-19
2324761,90796,866564,3,2022-07-21,22:49:21,2022-07-24,2022-07-21
3094060,43972,651198,6,2021-03-14,12:58:10,2021-03-14,2021-03-15
3443748,65292,870382,7,2021-09-23,23:36:19,2021-09-25,2021-09-28
1057926,11804,870072,4,2022-06-19,04:06:24,2022-06-24,2022-06-19
1636057,23544,401642,6,2022-11-28,02:24:26,2022-11-30,2022-11-30
3462568,12970,246325,8,2022-11-08,01:11:29,2022-11-08,2022-11-14
1801492,36109,620251,3,2021-09-25,11:48:18,2021-09-27,2021-10-03
3303094,51280,421120,6,2022-12-06,23:36:01,2022-12-07,2022-12-08
3111964,87900,704564,2,2022-06-24,23:37:26,2022-06-25,2022-06-26
2580814,19510,577559,2,2021-03-23,09:08:02,2021-03-25,2021-03-23
2572247,98683,254629,4,2022-12-09,05:43:13,2022-12-12,2022-12-11
1913075,52101,814313,3,2022-11-08,08:42:39,2022-11-10,2022-11-10
1108195,19076,407579,1,2022-02-13,04:28:03,2022-02-16,2022-02-17
2655830,90588,324797,8,2021-02-07,14:35:13,2021-02-08,2021-02-08
3164845,19115,247045,4,2021-08-23,08:26:30,2021-08-27,2021-08-29
2870938,23576,472923,1,2021-04-02,01:51:23,2021-04-02,2021-04-05
3304686,32309,635397,8,2022-11-07,02:22:36,2022-11-11,2022-11-08
2020188,46909,206759,5,2021-01-10,02:20:09,2021-01-10,2021-01-15
3257388,56888,644841,6,2022-06-21,05:05:28,2022-06-21,2022-06-22
2625895,26209,174912,3,2022-06-03,05:23:54,2022-06-07,2022-06-05
2388613,91258,483198,4,2021-04-11,09:00:03,2021-04-12,2021-04-12
2676227,18371,452309,4,2021-01-21,10:52:06,2021-01-22,2021-01-21
3206878,91148,610681,2,2022-03-20,21:47:12,2022-03-26,2022-03-20
2234962,83263,306439,6,2021-11-25,00:21:48,2021-11-27,2021-11-25
1398612,43514,701108,4,2022-04-23,17:07:33,2022-04-24,2022-04-28
1255729,88963,694770,7,2021-07-10,21:28:47,2021-07-13,2021-07-11
2007157,98421,389246,5,2022-06-07,19:13:19,2022-06-10,2022-06-08
2655455,62530,216124,6,2021-11-24,19:46:37,2021-11-24,2021-11-29
2467873,91706,170485,7,2022-11-18,01:11:31,2022-11-22,2022-11-20
2203404,27450,254189,7,2021-01-15,00:53:38,2021-01-18,2021-01-21
3039958,88273,631447,7,2022-05-09,07:12:26,2022-05-11,2022-05-09
3299103,35212,135032,8,2022-03-19,19:06:56,2022-03-23,2022-03-22
3313841,18208,492872,8,2021-04-08,11:47:31,2021-04-08,2021-04-11
2425534,93924,685079,7,2021-06-28,02:23:31,2021-06-29,2021-06-29
3055757,62780,783623,2,2022-05-02,23:40:27,2022-05-05,2022-05-10
1865577,19162,571447,7,2021-08-30,21:17:58,2021-08-31,2021-09-01
1564141,30746,563129,7,2021-05-27,00:58:42,2021-05-29,2021-05-29
1050180,74893,868696,3,2022-06-27,19:28:44,2022-06-29,2022-06-30
1956719,61652,667148,6,2021-05-03,19:27:05,2021-05-05,2021-05-03
2162657,69861,321725,1,2021-10-13,05:26:42,2021-10-14,2021-10-17
2680750,14994,175518,1,2022-05-02,07:30:34,2022-05-02,2022-05-05
2680527,69709,855258,2,2022-01-07,07:45:06,2022-01-08,2022-01-07
3408679,71778,244297,2,2021-12-29,18:13:27,2021-12-30,2022-01-03
2725216,80663,104160,8,2021-08-24,15:01:11,2021-08-27,2021-08-26
3240459,92166,519018,2,2021-06-24,05:50:54,2021-06-24,2021-06-27
3443111,89988,543103,4,2022-07-13,03:51:42,2022-07-15,2022-07-14
1208125,71141,735964,1,2022-06-13,22:51:25,2022-06-14,2022-06-21
2922281,28675,383294,7,2021-12-25,10:32:49,2021-12-26,2021-12-26
1928624,26961,865781,4,2022-12-23,05:10:31,2022-12-24,2022-12-30
2302815,75560,225465,1,2022-01-10,22:48:01,2022-01-11,2022-01-16
2179866,32327,714608,8,2021-09-03,10:36:24,2021-09-04,2021-09-06
1237952,97773,392873,8,2022-08-22,08:14:51,2022-08-26,2022-08-28
1028798,27207,692591,4,2022-07-23,21:47:20,2022-07-27,2022-07-23
2746252,13659,121957,7,2021-03-13,00:12:48,2021-03-18,2021-03-19
3062139,18597,530803,8,2022-05-08,14:25:43,2022-05-09,2022-05-12
2306082,62906,277604,3,2021-04-23,20:10:47,2021-04-25,2021-04-25
2193904,45824,312819,7,2021-08-24,20:48:11,2021-08-24,2021-08-25
3453654,77178,690819,1,2022-05-21,17:56:54,2022-05-27,2022-05-22
2957837,26232,510483,4,2021-09-08,11:02:06,2021-09-10,2021-09-12
2913054,81290,179230,1,2021-08-17,02:43:07,2021-08-17,2021-08-20
3333524,36655,572724,6,2022-06-19,08:29:04,2022-06-23,2022-06-23
1762507,42205,718832,7,2021-12-06,06:11:40,2021-12-08,2021-12-06
1386695,28737,374527,3,2021-04-20,23:31:32,2021-04-21,2021-04-22
1974935,45311,226172,2,2022-10-27,05:38:24,2022-10-27,2022-11-01
3378216,75424,333753,8,2022-08-07,16:02:30,2022-08-10,2022-08-10
2265892,49111,514732,1,2022-05-25,21:08:33,2022-05-29,2022-05-26
1337966,43176,178772,8,2021-02-27,18:16:37,2021-03-03,2021-02-28
3460755,37088,685079,6,2021-01-26,08:12:58,2021-01-29,2021-02-01
2074926,12227,728868,6,2022-09-16,11:40:13,2022-09-22,2022-09-22
2786454,98622,213777,7,2021-06-09,10:16:07,2021-06-12,2021-06-10
2304123,97621,305014,6,2021-10-06,17:54:31,2021-10-07,2021-10-06
2724917,61289,175518,3,2022-12-15,10:55:47,2022-12-15,2022-12-17
2443958,64263,612031,5,2022-11-21,03:24:37,2022-11-21,2022-11-23
3003310,23172,346721,4,2021-12-23,07:08:52,2021-12-23,2021-12-24
2402636,13014,817386,1,2021-11-27,10:56:49,2021-11-28,2021-11-30
3271342,98710,824519,6,2021-11-28,09:40:55,2021-11-29,2021-11-30
3311554,29038,266411,2,2021-04-17,23:42:29,2021-04-23,2021-04-19
2250591,88592,451058,6,2022-08-18,08:39:31,2022-08-18,2022-08-21
2737518,12998,189575,8,2021-01-20,02:30:20,2021-01-26,2021-01-20
2162206,77322,685079,5,2021-10-29,10:20:09,2021-10-29,2021-10-31
2565144,37944,762859,2,2021-06-06,05:09:24,2021-06-07,2021-06-11
3136386,49978,870072,3,2021-02-08,18:09:51,2021-02-10,2021-02-11
2733340,96288,439306,5,2022-03-24,22:17:47,2022-03-26,2022-03-27
2366098,76133,113477,8,2021-08-22,23:37:12,2021-08-24,2021-08-24
1037266,17742,808255,3,2021-10-12,02:57:54,2021-10-12,2021-10-14
3228684,83696,383118,4,2021-12-28,08:58:35,2021-12-29,2022-01-01
1419900,72514,602041,7,2022-08-09,00:52:11,2022-08-10,2022-08-11
2449470,80381,139648,2,2021-07-23,07:05:37,2021-07-24,2021-07-24
1043200,35801,419948,3,2022-09-02,02:55:41,2022-09-07,2022-09-04
2655358,70667,207401,4,2022-06-04,13:28:30,2022-06-04,2022-06-06
3305393,32208,522086,3,2021-06-19,04:06:00,2021-06-23,2021-06-20
2667156,19889,374703,6,2022-04-13,01:46:42,2022-04-13,2022-04-16
1414525,65524,863872,6,2022-04-07,04:35:16,2022-04-12,2022-04-07
3220921,14423,825656,6,2021-07-20,05:53:19,2021-07-25,2021-07-21
3261080,11857,139137,8,2021-12-01,22:07:29,2021-12-03,2021-12-02
1956859,91409,406108,4,2022-09-23,00:55:37,2022-09-23,2022-09-29
3370885,23993,410276,6,2021-10-11,18:38:06,2021-10-13,2021-10-16
3038390,55530,748896,4,2021-04-05,11:52:25,2021-04-05,2021-04-05
2097717,13285,343978,7,2021-02-12,20:40:28,2021-02-13,2021-02-16
3041024,29648,324239,3,2022-09-20,05:31:39,2022-09-24,2022-09-23
2460228,44273,853813,7,2022-07-26,03:01:22,2022-07-29,2022-07-27
2970365,68298,826645,4,2021-06-15,15:22:18,2021-06-20,2021-06-18
2956005,68836,708057,8,2021-12-09,07:14:56,2021-12-10,2021-12-09
2284550,37057,560500,7,2022-01-15,06:31:32,2022-01-16,2022-01-15
1703122,69234,665740,5,2021-01-03,08:59:03,2021-01-08,2021-01-07
1913472,73540,452780,1,2022-11-14,04:09:01,2022-11-15,2022-11-18
1330160,89280,844261,3,2021-06-06,23:12:04,2021-06-07,2021-06-09
1596250,83737,714608,5,2021-08-20,12:20:15,2021-08-24,2021-08-26
2972999,18604,111742,5,2022-07-27,07:14:28,2022-07-27,2022-08-01
1665329,91148,422725,2,2022-01-13,08:40:49,2022-01-13,2022-01-14
1849127,14220,280960,4,2022-05-31,14:30:08,2022-06-02,2022-06-02
1194467,81118,838183,3,2022-08-06,12:52:28,2022-08-07,2022-08-06
3179022,39024,542291,5,2021-10-11,10:52:54,2021-10-15,2021-10-18
3367591,48680,867100,2,2022-07-23,07:51:46,2022-07-29,2022-07-25
1506071,85425,389246,5,2021-05-16,15:07:35,2021-05-18,2021-05-17
2250676,80889,109283,3,2021-05-11,14:59:50,2021-05-16,2021-05-11
1067506,20704,662544,5,2021-04-02,15:47:05,2021-04-02,2021-04-05
2769661,84183,143323,7,2022-01-31,20:37:04,2022-02-03,2022-01-31
2789298,93285,356606,6,2022-02-05,13:19:52,2022-02-06,2022-02-05
1883343,14242,207401,6,2021-06-19,02:24:39,2021-06-21,2021-06-22
2706764,55527,309981,3,2021-06-29,09:36:22,2021-07-01,2021-06-30
3052843,13421,870072,1,2021-10-08,22:38:24,2021-10-08,2021-10-08
2106927,52626,742577,4,2022-04-17,21:41:51,2022-04-17,2022-04-18
3139387,85037,230719,5,2022-03-15,05:24:34,2022-03-20,2022-03-20
3421574,45628,733317,7,2021-07-26,12:55:09,2021-07-31,2021-07-28
1556311,23003,254189,3,2021-04-06,19:33:01,2021-04-11,2021-04-07
1860612,30346,658969,7,2022-06-13,02:43:32,2022-06-19,2022-06-17
3014171,97898,341852,5,2021-09-01,15:17:29,2021-09-03,2021-09-05
1149186,59844,423368,5,2022-07-29,18:18:35,2022-07-29,2022-07-30
2238939,86944,639325,7,2021-04-14,08:23:25,2021-04-14,2021-04-14
2617628,20765,142308,6,2021-06-04,03:00:23,2021-06-05,2021-06-07
1078597,83814,113126,7,2021-11-30,06:24:27,2021-12-05,2021-12-03
3057994,24147,599963,5,2021-01-22,22:09:45,2021-01-25,2021-01-28
2924821,65585,805982,7,2021-08-05,18:13:00,2021-08-05,2021-08-06
1034456,24940,536690,8,2021-10-27,15:56:31,2021-10-30,2021-10-28
3281043,81081,191665,3,2021-11-02,19:00:28,2021-11-03,2021-11-02
3280726,40696,280960,4,2021-07-15,19:57:53,2021-07-17,2021-07-17
1826769,32251,135307,4,2021-07-18,22:50:23,2021-07-22,2021-07-19
3010013,66422,440657,7,2021-05-06,14:08:40,2021-05-09,2021-05-11
1086426,29153,605816,8,2022-10-30,02:19:08,2022-11-01,2022-11-01
3479975,84900,531617,2,2021-08-25,16:05:49,2021-08-26,2021-09-02
1505297,48811,178772,5,2022-10-22,19:42:56,2022-10-24,2022-10-25
1454416,78022,615684,5,2021-05-17,23:50:48,2021-05-18,2021-05-23
1400727,96859,563366,4,2021-04-15,20:50:13,2021-04-15,2021-04-18
1000576,58434,608035,2,2021-10-04,06:38:27,2021-10-07,2021-10-06
2050088,21428,692443,6,2021-10-10,04:08:26,2021-10-12,2021-10-14
2661800,44205,664480,5,2021-06-16,17:38:55,2021-06-18,2021-06-17
3452100,48688,208825,8,2022-07-13,07:34:03,2022-07-15,2022-07-18
2050865,62723,479676,5,2022-02-15,01:57:32,2022-02-17,2022-02-18
2550938,43867,898958,3,2021-01-04,10:56:11,2021-01-06,2021-01-05
1313433,82637,440657,8,2021-10-29,05:47:50,2021-10-29,2021-11-03
2740320,81993,259661,7,2021-04-01,04:29:11,2021-04-05,2021-04-02
1429074,50601,377750,7,2022-01-07,19:54:36,2022-01-08,2022-01-15
1247357,35922,523340,1,2022-05-23,20:25:30,2022-05-25,2022-05-25
2939017,81305,349811,8,2022-06-09,09:49:22,2022-06-12,2022-06-11
1313768,73115,634465,6,2022-02-08,21:32:11,2022-02-08,2022-02-10
2235133,43192,516335,2,2022-03-18,21:09:26,2022-03-19,2022-03-21
1138005,81955,888396,6,2021-12-02,21:55:29,2021-12-02,2021-12-07
3349364,64367,560500,3,2022-06-13,20:48:15,2022-06-16,2022-06-14
